Symbol\Weightage,['apr12']
HDFCBANK,10.31
HEROMOTOCO,0.78
HINDALCO,0.70
HINDPETRO,0.40
HINDUNILVR,2.91
HDFC,7.31
ITC,5.51
ICICIBANK,5.42
IBULHSGFIN,0.51
IOC,0.77
INDUSINDBK,1.78
INFY,6.57
JSWSTEEL,0.64
KOTAKBANK,3.87
LT,3.74
M&M,1.46
MARUTI,2.04
NTPC,1.09
ONGC,1.00
POWERGRID,1.00
RELIANCE,9.69
SBIN,2.54
SUNPHARMA,1.08
TCS,4.88
TATAMOTORS,0.76
TATASTEEL,0.83
TECHM,1.06
TITAN,0.96
UPL,0.67
ULTRACEMCO,0.85
VEDL,0.85
WIPRO,0.96
YESBANK,0.83
ZEEL,0.49
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jan20.zip']
ADANIPORTS,0.58
ASIANPAINT,1.64
AXISBANK,3.28
BAJAJ-AUTO,0.84
BAJFINANCE,2.28
BAJAJFINSV,1.15
BPCL,0.74
BHARTIARTL,2.25
INFRATEL,0.43
BRITANNIA,0.76
CIPLA,0.46
COALINDIA,0.70
DRREDDY,0.76
EICHERMOT,0.57
GAIL,0.45
GRASIM,0.62
HCLTECH,1.30
HDFCBANK,10.73
HEROMOTOCO,0.66
HINDALCO,0.56
HINDUNILVR,2.94
HDFC,8.42
ICICIBANK,6.87
ITC,4.15
IOC,0.58
INDUSINDBK,1.53
INFY,5.75
JSWSTEEL,0.51
KOTAKBANK,4.58
LT,3.42
M&M,1.10
MARUTI,1.86
NTPC,1.02
NESTLEIND,1.11
ONGC,0.75
POWERGRID,0.89
RELIANCE,9.23
SBIN,2.47
SUNPHARMA,0.95
TCS,4.42
TATAMOTORS,0.64
TATASTEEL,0.67
TECHM,0.99
TITAN,1.00
UPL,0.59
ULTRACEMCO,1.01
VEDL,0.51
WIPRO,0.71
YESBANK,0.18
ZEEL,0.41
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jan21.zip']
ADANIPORTS,0.63
ASIANPAINT,1.85
AXISBANK,2.80
BAJAJ-AUTO,0.89
BAJFINANCE,2.14
BAJAJFINSV,0.90
BPCL,0.52
BHARTIARTL,2.26
BRITANNIA,0.70
CIPLA,0.71
COALINDIA,0.45
DIVISLAB,0.73
DRREDDY,0.95
EICHERMOT,0.65
GAIL,0.39
GRASIM,0.70
HCLTECH,1.69
HDFCBANK,10.29
HDFCLIFE,0.91
HEROMOTOCO,0.72
HINDALCO,0.56
HINDUNILVR,3.44
HDFC,7.27
ICICIBANK,6.31
ITC,3.02
IOC,0.40
INDUSINDBK,0.82
INFY,7.81
JSWSTEEL,0.60
KOTAKBANK,4.27
LT,2.74
M&M,1.22
MARUTI,1.63
NTPC,0.73
NESTLEIND,1.04
ONGC,0.55
POWERGRID,0.80
RELIANCE,10.13
SBILIFE,0.57
SHREECEM,0.52
SBIN,1.84
SUNPHARMA,1.08
TCS,5.56
TATAMOTORS,0.80
TATASTEEL,0.77
TECHM,1.01
TITAN,1.01
UPL,0.52
ULTRACEMCO,1.05
WIPRO,1.06
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul12']
,%
ACC,0.76
AMBUJACEM,0.84
ASIANPAINT,1.01
AXISBANK,1.66
BAJAJ-AUTO,1.32
BANKBARODA,0.75
BHARTIARTL,2.20
BHEL,1.04
BPCL,0.57
CAIRN,0.75
CIPLA,1.05
COALINDIA,1.39
DLF,0.47
DRREDDY,1.25
GAIL,0.97
GRASIM,1.12
HCLTECH,0.80
HDFC,6.30
HDFCBANK,6.51
HEROMOTOCO,1.17
HINDALCO,0.95
HINDUNILVR,2.94
ICICIBANK,6.78
IDFC,1.01
INFY,6.57
ITC,8.54
JINDALSTEL,0.94
JPASSOCIAT,0.51
KOTAKBANK,1.22
LT,4.51
M&M,1.97
MARUTI,0.92
NTPC,1.23
ONGC,3.10
PNB,0.59
POWERGRID,1.03
RANBAXY,0.47
RELIANCE,7.63
RELINFRA,0.41
SAIL,0.31
SBIN,3.16
SESAGOA,0.45
SIEMENS,0.35
STER,0.92
SUNPHARMA,1.50
TATAMOTORS,2.44
TATAPOWER,0.97
TATASTEEL,1.69
TCS,3.88
WIPRO,1.07
,100.00
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul13']
,%
ACC,0.6
AMBUJACEM,0.7
ASIANPAINT,1.26
AXISBANK,1.75
BAJAJ-AUTO,1.42
BANKBARODA,0.58
BHARTIARTL,2.25
BHEL,0.68
BPCL,0.46
CAIRN,0.95
CIPLA,1.11
COALINDIA,0.97
DLF,0.31
DRREDDY,1.58
GAIL,0.74
GRASIM,0.92
HCLTECH,1.36
HDFC,6.81
HDFCBANK,6.15
HEROMOTOCO,0.95
HINDALCO,0.63
HINDUNILVR,2.37
ICICIBANK,5.74
IDFC,0.74
INDUSINDBK,0.9
INFY,7.83
ITC,10.26
JINDALSTEL,0.42
JPASSOCIAT,0.24
KOTAKBANK,1.39
LT,3.77
LUPIN,1.13
M&M,2.3
MARUTI,0.96
NMDC,0.42
NTPC,1.47
ONGC,2.81
PNB,0.46
POWERGRID,0.78
RANBAXY,0.24
RELIANCE,7.83
RELINFRA,0.25
SBIN,2.41
SESAGOA,0.27
SUNPHARMA,2.33
TATAMOTORS,2.84
TATAPOWER,0.77
TATASTEEL,0.79
TCS,5.06
ULTRACEMCO,1.02
,100
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul14.zip']
,%
ACC,0.50
AMBUJACEM,0.61
ASIANPAINT,1.10
AXISBANK,2.50
BAJAJ-AUTO,1.07
BANKBARODA,0.63
BHARTIARTL,1.70
BHEL,0.79
BPCL,0.58
CAIRN,0.72
CIPLA,0.89
COALINDIA,0.93
DLF,0.34
DRREDDY,1.37
GAIL,0.78
GRASIM,0.79
HCLTECH,1.61
HDFC,6.45
HDFCBANK,5.98
HEROMOTOCO,1.20
HINDALCO,0.95
HINDUNILVR,1.87
ICICIBANK,6.55
IDFC,0.74
INDUSINDBK,0.94
INFY,6.26
ITC,7.60
JINDALSTEL,0.38
KOTAKBANK,1.40
LT,4.72
LUPIN,1.09
M&M,2.13
MARUTI,1.29
MCDOWELL-N,0.70
NMDC,0.52
NTPC,1.15
ONGC,2.73
PNB,0.55
POWERGRID,1.13
RELIANCE,6.37
SBIN,2.90
SSLT,1.38
SUNPHARMA,2.29
TATAMOTORS,3.09
TATAPOWER,0.68
TATASTEEL,1.42
TCS,5.08
TECHM,1.24
ULTRACEMCO,0.95
WIPRO,1.37
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul15.zip']
ACC,0.43
AMBUJACEM,0.59
ASIANPAINT,1.32
AXISBANK,3.25
BAJAJ-AUTO,1.14
BANKBARODA,0.55
BHARTIARTL,1.92
BHEL,0.83
BOSCHLTD,0.74
BPCL,0.79
CAIRN,0.32
CIPLA,1.19
COALINDIA,1.87
DRREDDY,1.71
GAIL,0.55
GRASIM,0.78
HCLTECH,1.83
HDFC,6.99
HDFCBANK,7.23
HEROMOTOCO,1.16
HINDALCO,0.45
HINDUNILVR,2.16
ICICIBANK,5.80
IDEA,0.64
INDUSINDBK,1.57
INFY,7.11
ITC,6.04
KOTAKBANK,2.35
LT,4.85
LUPIN,1.35
M&M,2.08
MARUTI,1.90
NMDC,0.27
NTPC,0.92
ONGC,1.62
PNB,0.37
POWERGRID,1.03
RELIANCE,5.46
SBIN,2.80
SUNPHARMA,2.96
TATAMOTORS,2.41
TATAPOWER,0.41
TATASTEEL,0.54
TCS,4.25
TECHM,1.07
ULTRACEMCO,1.07
VEDL,0.47
WIPRO,1.24
YESBANK,0.89
ZEEL,0.72
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul16.zip']
ACC,0.50
ADANIPORTS,0.67
AMBUJACEM,0.67
ASIANPAINT,1.59
AUROPHARMA,0.67
AXISBANK,2.89
BAJAJ-AUTO,1.16
BANKBARODA,0.45
BHEL,0.42
BPCL,0.98
BHARTIARTL,1.51
INFRATEL,0.66
BOSCHLTD,0.72
CIPLA,0.84
COALINDIA,1.31
DRREDDY,1.17
EICHERMOT,0.87
GAIL,0.57
GRASIM,1.00
HCLTECH,1.34
HDFCBANK,7.88
HEROMOTOCO,1.27
HINDALCO,0.54
HINDUNILVR,2.08
HDFC,6.87
ITC,6.75
ICICIBANK,4.84
IDEA,0.37
INDUSINDBK,1.82
INFY,6.79
KOTAKBANK,2.57
LT,4.04
LUPIN,1.31
M&M,2.16
MARUTI,2.00
NTPC,1.24
ONGC,1.25
POWERGRID,1.22
RELIANCE,5.31
SBIN,2.25
SUNPHARMA,2.84
TCS,4.41
TATAMTRDVR,0.52
TATAMOTORS,3.08
TATAPOWER,0.41
TATASTEEL,0.75
TECHM,0.96
ULTRACEMCO,1.23
WIPRO,1.11
YESBANK,1.26
ZEEL,0.86
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul17.zip']
ACC,0.38
ADANIPORTS,0.84
AMBUJACEM,0.51
ASIANPAINT,1.37
AUROPHARMA,0.53
AXISBANK,2.32
BAJAJ-AUTO,1
BANKBARODA,0.41
BPCL,0.97
BHARTIARTL,1.45
INFRATEL,0.74
BOSCHLTD,0.58
CIPLA,0.75
COALINDIA,0.85
DRREDDY,0.76
EICHERMOT,1.05
GAIL,0.64
HCLTECH,1.34
HDFCBANK,9.49
HEROMOTOCO,1.25
HINDALCO,0.84
HINDUNILVR,2.17
HDFC,7.46
ITC,6.37
ICICIBANK,5.09
IBULHSGFIN,0.99
IOC,0.98
INDUSINDBK,2.17
INFY,5.3
KOTAKBANK,3.26
LT,3.86
LUPIN,0.65
M&M,1.72
MARUTI,2.7
NTPC,1.07
ONGC,1.26
POWERGRID,1.29
RELIANCE,7.03
SBIN,3.04
SUNPHARMA,1.54
TCS,3.48
TATAMTRDVR,0.35
TATAMOTORS,2.19
TATAPOWER,0.39
TATASTEEL,1
TECHM,0.63
ULTRACEMCO,1.11
VEDL,1.37
WIPRO,0.96
YESBANK,1.74
ZEEL,0.78
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul18.zip']
ADANIPORTS,0.63
ASIANPAINT,1.46
AXISBANK,2.11
BAJAJ-AUTO,0.82
BAJAJFINSV,0.94
BAJFINANCE,1.43
BHARTIARTL,1.15
BPCL,0.68
CIPLA,0.73
COALINDIA,0.76
DRREDDY,0.57
EICHERMOT,0.85
GAIL,0.74
GRASIM,0.90
HCLTECH,1.20
HDFC,7.18
HDFCBANK,10.00
HEROMOTOCO,0.95
HINDALCO,0.69
HINDPETRO,0.47
HINDUNILVR,2.76
IBULHSGFIN,0.95
ICICIBANK,4.36
INDUSINDBK,2.27
INFRATEL,0.54
INFY,5.78
IOC,0.78
ITC,5.67
KOTAKBANK,3.89
LT,3.58
LUPIN,0.44
M&M,1.95
MARUTI,2.82
NTPC,1.08
ONGC,1.04
POWERGRID,0.91
RELIANCE,9.29
SBIN,2.45
SUNPHARMA,1.40
TATAMOTORS,1.09
TATASTEEL,0.95
TCS,4.64
TECHM,0.95
TITAN,0.85
ULTRACEMCO,0.98
UPL,0.53
VEDL,0.92
WIPRO,0.70
YESBANK,1.51
ZEEL,0.65
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul19.zip']
ADANIPORTS,0.66
ASIANPAINT,1.51
AXISBANK,3.04
BAJAJ-AUTO,0.72
BAJFINANCE,1.71
BAJAJFINSV,0.95
BPCL,0.61
BHARTIARTL,1.41
INFRATEL,0.46
BRITANNIA,0.68
CIPLA,0.58
COALINDIA,0.81
DRREDDY,0.69
EICHERMOT,0.50
GAIL,0.53
GRASIM,0.69
HCLTECH,1.24
HDFCBANK,10.73
HEROMOTOCO,0.67
HINDALCO,0.61
HINDUNILVR,2.72
HDFC,8.05
ICICIBANK,6.04
ITC,5.12
IBULHSGFIN,0.39
IOC,0.75
INDUSINDBK,1.68
INFY,6.65
JSWSTEEL,0.53
KOTAKBANK,4.48
LT,3.78
M&M,1.13
MARUTI,1.60
NTPC,1.22
ONGC,0.96
POWERGRID,1.09
RELIANCE,8.81
SBIN,2.81
SUNPHARMA,1.04
TCS,5.11
TATAMOTORS,0.54
TATASTEEL,0.72
TECHM,0.88
TITAN,0.97
UPL,0.72
ULTRACEMCO,1.00
VEDL,0.62
WIPRO,0.92
YESBANK,0.37
ZEEL,0.48
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul20.zip']
ADANIPORTS,0.51
ASIANPAINT,1.65
AXISBANK,2.08
BAJAJ-AUTO,0.84
BAJFINANCE,1.84
BAJAJFINSV,0.80
BPCL,0.71
BHARTIARTL,2.85
INFRATEL,0.35
BRITANNIA,0.96
CIPLA,0.78
COALINDIA,0.58
DRREDDY,1.17
EICHERMOT,0.61
GAIL,0.38
GRASIM,0.53
HCLTECH,1.64
HDFCBANK,9.56
HDFCLIFE,0.97
HEROMOTOCO,0.74
HINDALCO,0.51
HINDUNILVR,4.22
HDFC,6.59
ICICIBANK,4.80
ITC,3.62
IOC,0.48
INDUSINDBK,0.68
INFY,7.56
JSWSTEEL,0.48
KOTAKBANK,4.27
LT,2.38
M&M,1.24
MARUTI,1.78
NTPC,0.90
NESTLEIND,1.26
ONGC,0.61
POWERGRID,0.98
RELIANCE,14.00
SHREECEM,0.62
SBIN,1.57
SUNPHARMA,1.23
TCS,5.12
TATAMOTORS,0.40
TATASTEEL,0.58
TECHM,0.90
TITAN,0.93
UPL,0.56
ULTRACEMCO,1.02
WIPRO,0.89
ZEEL,0.27
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jul21.zip']
ADANIPORTS,0.73
ASIANPAINT,1.95
AXISBANK,2.67
BAJAJ-AUTO,0.73
BAJFINANCE,2.42
BAJAJFINSV,1.26
BPCL,0.61
BHARTIARTL,1.94
BRITANNIA,0.59
CIPLA,0.68
COALINDIA,0.44
DIVISLAB,0.91
DRREDDY,0.84
EICHERMOT,0.52
GRASIM,0.87
HCLTECH,1.63
HDFCBANK,9.11
HDFCLIFE,0.81
HEROMOTOCO,0.53
HINDALCO,0.95
HINDUNILVR,3.05
HDFC,6.44
ICICIBANK,6.92
ITC,2.62
IOC,0.38
INDUSINDBK,0.87
INFY,8.74
JSWSTEEL,1.04
KOTAKBANK,3.55
LT,2.83
M&M,1.04
MARUTI,1.36
NTPC,0.82
NESTLEIND,0.92
ONGC,0.62
POWERGRID,0.86
RELIANCE,9.63
SBILIFE,0.71
SHREECEM,0.55
SBIN,2.42
SUNPHARMA,1.22
TCS,4.80
TATACONSUM,0.66
TATAMOTORS,0.77
TATASTEEL,1.64
TECHM,1.10
TITAN,1.05
UPL,0.65
ULTRACEMCO,1.29
WIPRO,1.27
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun12']
,%
ACC,0.72
AMBUJACEM,0.80
ASIANPAINT,1.07
AXISBANK,1.60
BAJAJ-AUTO,1.28
BANKBARODA,0.84
BHARTIARTL,2.21
BHEL,1.11
BPCL,0.58
CAIRN,0.69
CIPLA,0.97
COALINDIA,1.33
DLF,0.44
DRREDDY,1.26
GAIL,0.96
GRASIM,1.02
HCLTECH,0.73
HDFC,5.86
HDFCBANK,6.17
HEROMOTOCO,1.24
HINDALCO,0.94
HINDUNILVR,2.83
ICICIBANK,6.29
IDFC,1.02
INFY,7.34
ITC,8.49
JINDALSTEL,1.10
JPASSOCIAT,0.50
KOTAKBANK,1.34
LT,4.56
M&M,1.97
MARUTI,0.94
NTPC,1.24
ONGC,3.06
PNB,0.65
POWERGRID,0.98
RANBAXY,0.46
RELIANCE,7.53
RELINFRA,0.46
SAIL,0.32
SBIN,3.38
SESAGOA,0.45
SIEMENS,0.38
STER,0.87
SUNPHARMA,1.45
TATAMOTORS,2.60
TATAPOWER,1.03
TATASTEEL,1.79
TCS,3.95
WIPRO,1.25
,100.00
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun13']
,%
ACC,0.61
AMBUJACEM,0.76
ASIANPAINT,1.12
AXISBANK,2.18
BAJAJ-AUTO,1.37
BANKBARODA,0.57
BHARTIARTL,1.85
BHEL,0.73
BPCL,0.5
CAIRN,0.91
CIPLA,1.06
COALINDIA,1.02
DLF,0.37
DRREDDY,1.49
GAIL,0.75
GRASIM,0.93
HCLTECH,1.09
HDFC,7.24
HDFCBANK,6.55
HEROMOTOCO,0.84
HINDALCO,0.68
HINDUNILVR,3.2
ICICIBANK,6.57
IDFC,0.84
INDUSINDBK,1.05
INFY,6.41
ITC,9.47
JINDALSTEL,0.44
JPASSOCIAT,0.35
KOTAKBANK,1.49
LT,4.06
LUPIN,0.99
M&M,2.37
MARUTI,1.08
NMDC,0.44
NTPC,1.58
ONGC,3.12
PNB,0.52
POWERGRID,0.84
RANBAXY,0.25
RELIANCE,7.53
RELINFRA,0.25
SBIN,2.68
SESAGOA,0.3
SUNPHARMA,2.02
TATAMOTORS,2.66
TATAPOWER,0.74
TATASTEEL,0.97
TCS,4.12
ULTRACEMCO,1.01
,100
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun14.zip']
,%
ACC,0.54
AMBUJACEM,0.66
ASIANPAINT,1.05
AXISBANK,2.49
BAJAJ-AUTO,1.21
BANKBARODA,0.64
BHARTIARTL,1.56
BHEL,0.88
BPCL,0.61
CAIRN,0.84
CIPLA,0.87
COALINDIA,0.98
DLF,0.38
DRREDDY,1.30
GAIL,0.84
GRASIM,0.85
HCLTECH,1.57
HDFC,6.06
HDFCBANK,5.97
HEROMOTOCO,1.24
HINDALCO,0.83
HINDUNILVR,1.72
ICICIBANK,6.40
IDFC,0.66
INDUSINDBK,0.98
INFY,6.14
ITC,7.04
JINDALSTEL,0.46
KOTAKBANK,1.32
LT,5.42
LUPIN,0.98
M&M,2.06
MARUTI,1.26
MCDOWELL-N,0.72
NMDC,0.57
NTPC,1.26
ONGC,2.98
PNB,0.58
POWERGRID,1.20
RELIANCE,6.52
SBIN,3.24
SSLT,1.41
SUNPHARMA,2.02
TATAMOTORS,3.03
TATAPOWER,0.76
TATASTEEL,1.38
TCS,4.85
TECHM,1.25
ULTRACEMCO,1.03
WIPRO,1.40
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun15.zip']
ACC,0.46
AMBUJACEM,0.6
ASIANPAINT,1.16
AXISBANK,3.23
BAJAJ-AUTO,1.17
BANKBARODA,0.46
BHARTIARTL,1.96
BHEL,0.76
BOSCHLTD,0.67
BPCL,0.77
CAIRN,0.35
CIPLA,1.05
COALINDIA,1.83
DRREDDY,1.53
GAIL,0.62
GRASIM,0.74
HCLTECH,1.72
HDFC,6.9
HDFCBANK,7.08
HEROMOTOCO,1.11
HINDALCO,0.49
HINDUNILVR,2.2
ICICIBANK,6.04
IDEA,0.67
INDUSINDBK,1.28
INFY,6.64
ITC,5.96
KOTAKBANK,2.39
LT,4.93
LUPIN,1.53
M&M,2
MARUTI,1.8
NMDC,0.32
NTPC,0.96
ONGC,1.88
PNB,0.35
POWERGRID,1.04
RELIANCE,5.57
SBIN,2.78
SUNPHARMA,3.22
TATAMOTORS,2.78
TATAPOWER,0.45
TATASTEEL,0.69
TCS,4.41
TECHM,0.98
ULTRACEMCO,1.04
VEDL,0.65
WIPRO,1.21
YESBANK,0.93
ZEEL,0.68
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun16.zip']
ACC,0.5
ADANIPORTS,0.62
AMBUJACEM,0.65
ASIANPAINT,1.49
AUROPHARMA,0.66
AXISBANK,2.94
BAJAJ-AUTO,1.21
BANKBARODA,0.48
BHEL,0.38
BPCL,0.92
BHARTIARTL,1.6
INFRATEL,0.6
BOSCHLTD,0.68
CIPLA,0.84
COALINDIA,1.3
DRREDDY,1.41
EICHERMOT,0.77
GAIL,0.6
GRASIM,0.99
HCLTECH,1.36
HDFCBANK,7.75
HEROMOTOCO,1.32
HINDALCO,0.52
HINDUNILVR,2.12
HDFC,6.53
ITC,6.84
ICICIBANK,4.61
IDEA,0.39
INDUSINDBK,1.79
INFY,7.72
KOTAKBANK,2.68
LT,4.05
LUPIN,1.21
M&M,2.2
MARUTI,1.84
NTPC,1.27
ONGC,1.28
POWERGRID,1.18
RELIANCE,5.28
SBIN,2.24
SUNPHARMA,2.73
TCS,4.48
TATAMTRDVR,0.48
TATAMOTORS,2.93
TATAPOWER,0.44
TATASTEEL,0.71
TECHM,1.04
ULTRACEMCO,1.17
WIPRO,1.18
YESBANK,1.2
ZEEL,0.82
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun17.zip']
ACC,0.37
ADANIPORTS,0.81
AMBUJACEM,0.50
ASIANPAINT,1.38
AUROPHARMA,0.53
AXISBANK,2.45
BAJAJ-AUTO,1.05
BANKBARODA,0.42
BPCL,0.92
BHARTIARTL,1.39
INFRATEL,0.73
BOSCHLTD,0.59
CIPLA,0.78
COALINDIA,0.88
DRREDDY,0.90
EICHERMOT,1.00
GAIL,0.65
HCLTECH,1.35
HDFCBANK,9.30
HEROMOTOCO,1.33
HINDALCO,0.77
HINDUNILVR,2.14
HDFC,7.13
ITC,7.65
ICICIBANK,5.17
IBULHSGFIN,0.96
IOC,1.09
INDUSINDBK,2.06
INFY,5.19
KOTAKBANK,3.23
LT,3.85
LUPIN,0.70
M&M,1.75
MARUTI,2.67
NTPC,1.09
ONGC,1.23
POWERGRID,1.29
RELIANCE,6.36
SBIN,2.82
SUNPHARMA,1.70
TCS,3.49
TATAMTRDVR,0.37
TATAMOTORS,2.26
TATAPOWER,0.41
TATASTEEL,1.02
TECHM,0.66
ULTRACEMCO,1.15
VEDL,1.29
WIPRO,0.91
YESBANK,1.49
ZEEL,0.75
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun18.zip']
ADANIPORTS,0.62
ASIANPAINT,1.35
AXISBANK,2.08
BAJAJ-AUTO,0.90
BAJFINANCE,1.29
BAJAJFINSV,0.83
BPCL,0.69
BHARTIARTL,1.19
INFRATEL,0.60
CIPLA,0.74
COALINDIA,0.81
DRREDDY,0.64
EICHERMOT,0.92
GAIL,0.71
GRASIM,0.94
HCLTECH,1.22
HDFCBANK,10.25
HEROMOTOCO,1.07
HINDALCO,0.80
HINDPETRO,0.46
HINDUNILVR,2.77
HDFC,7.28
ITC,5.38
ICICIBANK,4.19
IBULHSGFIN,0.89
IOC,0.79
INDUSINDBK,2.33
INFY,5.87
KOTAKBANK,4.24
LT,3.72
LUPIN,0.51
M&M,1.98
MARUTI,2.77
NTPC,1.18
ONGC,1.06
POWERGRID,0.99
RELIANCE,8.08
SBIN,2.30
SUNPHARMA,1.47
TCS,4.68
TATAMOTORS,1.18
TATASTEEL,1.01
TECHM,0.97
TITAN,0.87
UPL,0.54
ULTRACEMCO,0.94
VEDL,1.04
WIPRO,0.70
YESBANK,1.48
ZEEL,0.72
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun19.zip']
ADANIPORTS,0.67
ASIANPAINT,1.28
AXISBANK,3.44
BAJAJ-AUTO,0.77
BAJFINANCE,1.82
BAJAJFINSV,1.07
BPCL,0.66
BHARTIARTL,1.37
INFRATEL,0.47
BRITANNIA,0.67
CIPLA,0.59
COALINDIA,0.94
DRREDDY,0.64
EICHERMOT,0.55
GAIL,0.60
GRASIM,0.75
HCLTECH,1.20
HDFCBANK,10.99
HEROMOTOCO,0.70
HINDALCO,0.63
HINDUNILVR,2.66
HDFC,7.85
ICICIBANK,5.87
ITC,4.89
IBULHSGFIN,0.42
IOC,0.79
INDUSINDBK,1.51
INFY,5.79
JSWSTEEL,0.58
KOTAKBANK,4.11
LT,3.99
M&M,1.27
MARUTI,1.81
NTPC,1.28
ONGC,1.10
POWERGRID,1.01
RELIANCE,8.93
SBIN,2.89
SUNPHARMA,0.92
TCS,4.87
TATAMOTORS,0.61
TATASTEEL,0.79
TECHM,0.93
TITAN,1.16
UPL,0.72
ULTRACEMCO,0.99
VEDL,0.66
WIPRO,0.92
YESBANK,0.42
ZEEL,0.42
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun20.zip']
ADANIPORTS,0.60
ASIANPAINT,1.75
AXISBANK,2.12
BAJAJ-AUTO,0.85
BAJFINANCE,1.73
BAJAJFINSV,0.81
BPCL,0.69
BHARTIARTL,3.10
INFRATEL,0.43
BRITANNIA,0.98
CIPLA,0.75
COALINDIA,0.64
DRREDDY,1.10
EICHERMOT,0.59
GAIL,0.44
GRASIM,0.56
HCLTECH,1.39
HDFCBANK,10.65
HEROMOTOCO,0.76
HINDALCO,0.49
HINDUNILVR,4.49
HDFC,6.99
ICICIBANK,5.25
ITC,3.92
IOC,0.50
INDUSINDBK,0.66
INFY,6.21
JSWSTEEL,0.44
KOTAKBANK,4.59
LT,2.66
M&M,1.13
MARUTI,1.79
NTPC,1.07
NESTLEIND,1.41
ONGC,0.68
POWERGRID,1.03
RELIANCE,12.45
SHREECEM,0.71
SBIN,1.58
SUNPHARMA,1.18
TCS,5.04
TATAMOTORS,0.41
TATASTEEL,0.56
TECHM,0.77
TITAN,0.91
UPL,0.54
ULTRACEMCO,1.04
VEDL,0.45
WIPRO,0.75
ZEEL,0.36
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['jun21.zip']
ADANIPORTS,0.76
ASIANPAINT,1.98
AXISBANK,2.83
BAJAJ-AUTO,0.79
BAJFINANCE,2.34
BAJAJFINSV,1.07
BPCL,0.64
BHARTIARTL,1.82
BRITANNIA,0.63
CIPLA,0.72
COALINDIA,0.45
DIVISLAB,0.82
DRREDDY,0.97
EICHERMOT,0.55
GRASIM,0.84
HCLTECH,1.57
HDFCBANK,9.59
HDFCLIFE,0.83
HEROMOTOCO,0.55
HINDALCO,0.80
HINDUNILVR,3.24
HDFC,6.55
ICICIBANK,6.41
ITC,2.60
IOC,0.40
INDUSINDBK,0.90
INFY,8.60
JSWSTEEL,0.97
KOTAKBANK,3.67
LT,2.66
M&M,1.09
MARUTI,1.47
NTPC,0.81
NESTLEIND,0.92
ONGC,0.63
POWERGRID,0.87
RELIANCE,10.01
SBILIFE,0.65
SHREECEM,0.54
SBIN,2.36
SUNPHARMA,1.07
TCS,5.08
TATACONSUM,0.66
TATAMOTORS,0.89
TATASTEEL,1.34
TECHM,1.00
TITAN,1.06
UPL,0.64
ULTRACEMCO,1.15
WIPRO,1.18
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Symbol\Weightage,['mar12']
,%
ACC,0.78
AMBUJACEM,0.80
AXISBANK,1.81
BAJAJ-AUTO,1.38
BHEL,1.24
BPCL,0.55
BHARTIARTL,2.48
CAIRN,0.75
CIPLA,0.95
COALINDIA,1.33
DLF,0.45
DRREDDY,1.36
GAIL,1.04
GRASIM,1.01
HCLTECH,0.73
HDFCBANK,5.74
HEROMOTOCO,1.20
HINDALCO,1.02
HINDUNILVR,2.58
HDFC,6.09
ITC,7.49
ICICIBANK,6.29
INFY,8.47
IDFC,1.01
JPASSOCIAT,0.57
JINDALSTEL,1.29
KOTAKBANK,1.24
LT,4.31
M&M,1.97
MARUTI,1.09
NTPC,1.27
ONGC,2.91
POWERGRID,0.94
PNB,0.75
RANBAXY,0.44
RCOM,0.34
RELIANCE,7.76
RELINFRA,0.49
